Gene_id	median_trna_lenght
ENSG00000131115	711.0
ENSG00000159917	945.5
ENSG00000279103	1896.0
ENSG00000159915	1116.0
ENSG00000270679	524.0
ENSG00000267590	251.0
ENSG00000062370	569.5
ENSG00000267173	556.0
ENSG00000267508	1504.0
ENSG00000267188	568.0
ENSG00000278318	4501.0
ENSG00000176761	1765.0
ENSG00000167384	1017.0
ENSG00000273777	1779.5
ENSG00000267614	239.0
ENSG00000230666	1017.0
ENSG00000224366	260.0
ENSG00000216588	584.0
ENSG00000266903	750.0
ENSG00000073008	3097.0
ENSG00000283673	46.0
ENSG00000186567	967.0
ENSG00000279095	2027.0
ENSG00000213892	1631.0
ENSG00000252200	74.0
ENSG00000069399	601.0
ENSG00000284258	64.0
ENSG00000253027	150.0
ENSG00000236807	316.0
ENSG00000142273	1499.5
ENSG00000187244	900.0
ENSG00000130202	878.0
ENSG00000267282	424.0
ENSG00000130204	1697.0
ENSG00000130203	860.0
ENSG00000280087	5593.0
ENSG00000130208	504.0
ENSG00000214855	557.0
ENSG00000224916	1249.0
ENSG00000267467	479.0
ENSG00000234906	723.0
ENSG00000267114	358.0
ENSG00000104853	759.0
ENSG00000104856	835.0
ENSG00000104859	612.0
ENSG00000207003	103.0
ENSG00000170684	1684.0
ENSG00000267348	652.0
ENSG00000142252	714.0
ENSG00000007047	783.0
ENSG00000104866	553.0
ENSG00000267346	461.0
ENSG00000267044	470.0
ENSG00000179846	3089.5
ENSG00000007255	690.0
ENSG00000189114	600.5
ENSG00000267545	545.0
ENSG00000266958	536.0
ENSG00000283632	2086.5
ENSG00000104879	1649.0
ENSG00000242675	426.0
ENSG00000104892	1751.0
ENSG00000104884	1236.5
ENSG00000104881	646.0
ENSG00000117877	1443.0
ENSG00000012061	830.0
ENSG00000275726	50.0
ENSG00000125740	3085.0
ENSG00000125744	796.5
ENSG00000213889	816.5
ENSG00000125753	651.0
ENSG00000125741	2248.0
ENSG00000177464	1803.0
ENSG00000125746	662.0
ENSG00000284544	93.0
ENSG00000267757	836.0
ENSG00000241226	295.0
ENSG00000010310	1091.0
ENSG00000207773	96.0
ENSG00000283212	76.0
ENSG00000125743	601.5
ENSG00000011478	1182.0
ENSG00000177051	652.0
ENSG00000279407	2994.0
ENSG00000237452	2734.0
ENSG00000259605	1409.5
ENSG00000177045	1889.5
ENSG00000267395	427.5
ENSG00000104936	1516.0
ENSG00000268434	410.0
ENSG00000185800	811.0
ENSG00000104941	2300.0
ENSG00000125755	820.0
ENSG00000269148	762.0
ENSG00000170608	1261.5
ENSG00000170604	2563.0
ENSG00000176182	1887.0
ENSG00000188425	1656.0
ENSG00000104967	694.0
ENSG00000104983	819.0
ENSG00000211580	117.0
ENSG00000008438	717.0
ENSG00000268401	528.5
ENSG00000204869	671.5
ENSG00000267922	328.0
ENSG00000268053	1914.0
ENSG00000188624	658.0
ENSG00000259339	801.0
ENSG00000204866	644.0
ENSG00000269729	469.0
ENSG00000268621	390.0
ENSG00000268879	356.0
ENSG00000268460	1628.0
ENSG00000269637	497.0
ENSG00000269745	256.0
ENSG00000188293	765.0
ENSG00000277748	283.0
ENSG00000268238	328.0
ENSG00000124440	1027.0
ENSG00000199796	107.0
ENSG00000269124	470.0
ENSG00000011485	1230.0
ENSG00000268810	446.0
ENSG00000269151	186.0
ENSG00000169515	3212.0
ENSG00000277531	4254.0
ENSG00000182013	3332.0
ENSG00000230510	961.0
ENSG00000204851	2834.0
ENSG00000204850	1994.0
ENSG00000278797	682.0
ENSG00000268423	482.5
ENSG00000249210	1001.0
ENSG00000160014	696.0
ENSG00000269292	294.0
ENSG00000160013	889.5
ENSG00000167414	214.0
ENSG00000279161	2351.0
ENSG00000197380	2830.0
ENSG00000245598	493.0
ENSG00000105287	1038.0
ENSG00000243560	271.0
ENSG00000211513	52.0
ENSG00000090372	826.0
ENSG00000269487	559.0
ENSG00000222614	107.0
ENSG00000181027	564.0
ENSG00000105281	1803.5
ENSG00000275719	1226.0
ENSG00000275862	599.0
ENSG00000269576	598.0
ENSG00000269014	282.0
ENSG00000042753	667.5
ENSG00000160007	1951.0
ENSG00000279948	2621.0
ENSG00000130751	1046.5
ENSG00000130748	660.0
ENSG00000130749	3252.0
ENSG00000142230	1824.0
ENSG00000105327	1640.5
ENSG00000265134	79.0
ENSG00000284411	75.0
ENSG00000105321	515.5
ENSG00000257704	1254.0
ENSG00000197405	777.0
ENSG00000134830	4014.5
ENSG00000134815	2358.5
ENSG00000105419	1723.5
ENSG00000118160	631.0
ENSG00000118162	631.0
ENSG00000268061	1188.0
ENSG00000105402	742.0
ENSG00000279861	1881.0
ENSG00000118156	2588.0
ENSG00000276588	298.0
ENSG00000268746	341.0
ENSG00000277383	581.0
ENSG00000063169	4498.5
ENSG00000269806	545.0
ENSG00000278999	2238.0
ENSG00000024422	1212.0
ENSG00000105373	675.5
ENSG00000221803	109.0
ENSG00000269656	537.0
ENSG00000178980	671.0
ENSG00000213035	423.0
ENSG00000271150	270.0
ENSG00000178928	1922.0
ENSG00000105392	1466.0
ENSG00000259009	879.0
ENSG00000259108	558.5
ENSG00000105398	1981.0
ENSG00000188334	648.0
ENSG00000169393	630.5
ENSG00000105507	773.0
ENSG00000105499	571.0
ENSG00000269420	519.0
ENSG00000105486	617.0
ENSG00000269534	763.0
ENSG00000269321	357.0
ENSG00000185453	2272.0
ENSG00000105483	1795.0
ENSG00000280353	1613.0
ENSG00000268583	563.0
ENSG00000268001	1967.0
ENSG00000268186	434.0
ENSG00000178150	628.0
ENSG00000105479	1309.5
ENSG00000142227	662.0
ENSG00000161558	743.0
ENSG00000105467	692.5
ENSG00000105438	810.0
ENSG00000105464	5080.0
ENSG00000105447	875.0
ENSG00000182324	3472.5
ENSG00000268530	670.5
ENSG00000268465	439.0
ENSG00000105443	1080.0
ENSG00000142235	5027.0
ENSG00000269814	453.0
ENSG00000088002	1354.5
ENSG00000105523	575.0
ENSG00000177202	971.0
ENSG00000063177	725.0
ENSG00000268093	490.0
ENSG00000063176	1785.0
ENSG00000105516	1486.0
ENSG00000063180	436.5
ENSG00000232871	706.0
ENSG00000142233	1829.0
ENSG00000176920	1179.5
ENSG00000176909	1686.0
ENSG00000105538	1102.0
ENSG00000182264	1044.0
ENSG00000174951	812.0
ENSG00000105550	1095.0
ENSG00000206758	106.0
ENSG00000105552	1380.0
ENSG00000087076	825.0
ENSG00000105559	641.0
ENSG00000087074	2049.5
ENSG00000104804	686.0
ENSG00000104805	844.0
ENSG00000235191	431.0
ENSG00000260366	273.0
ENSG00000104808	740.5
ENSG00000087088	670.0
ENSG00000267898	792.5
ENSG00000087086	874.0
ENSG00000104812	574.0
ENSG00000183207	878.0
ENSG00000273898	66.0
ENSG00000104826	511.0
ENSG00000268655	985.0
ENSG00000104827	874.0
ENSG00000267335	593.0
ENSG00000267019	559.0
ENSG00000267099	615.0
ENSG00000104818	698.0
ENSG00000267631	676.5
ENSG00000267685	559.0
ENSG00000268669	557.0
ENSG00000189052	838.0
ENSG00000213030	879.0
ENSG00000269706	629.0
ENSG00000196337	1944.0
ENSG00000283663	1741.0
ENSG00000283251	917.0
ENSG00000268108	519.0
ENSG00000225950	809.0
ENSG00000268287	597.0
ENSG00000104848	4370.0
ENSG00000265675	298.0
ENSG00000104852	1578.5
ENSG00000104863	577.0
ENSG00000221916	743.0
ENSG00000177380	1609.0
ENSG00000130528	1254.0
ENSG00000130529	2380.0
ENSG00000269009	366.0
ENSG00000235555	301.0
ENSG00000063127	703.0
ENSG00000265407	71.0
ENSG00000197813	539.0
ENSG00000104894	798.0
ENSG00000074219	1780.0
ENSG00000268157	492.0
ENSG00000104901	711.0
ENSG00000268686	3260.0
ENSG00000161609	656.0
ENSG00000142538	457.0
ENSG00000261949	1712.5
ENSG00000104888	2225.0
ENSG00000104872	713.0
ENSG00000161618	2244.0
ENSG00000269469	669.0
ENSG00000090554	1024.0
ENSG00000273189	1413.0
ENSG00000142541	787.0
ENSG00000201675	83.0
ENSG00000199631	84.0
ENSG00000202503	70.0
ENSG00000200259	85.0
ENSG00000142534	599.0
ENSG00000200530	86.0
ENSG00000207782	83.0
ENSG00000268681	207.0
ENSG00000104870	762.0
ENSG00000142552	593.0
ENSG00000142546	843.5
ENSG00000207073	100.0
ENSG00000126460	1397.0
ENSG00000126464	4467.0
ENSG00000268636	358.0
ENSG00000126458	834.0
ENSG00000126461	571.0
ENSG00000126456	818.0
ENSG00000126453	983.0
ENSG00000126457	759.0
ENSG00000274306	78.0
ENSG00000224420	1716.0
ENSG00000268677	425.0
ENSG00000169169	814.5
ENSG00000243829	583.0
ENSG00000126467	1360.0
ENSG00000206599	106.0
ENSG00000196961	2305.0
ENSG00000276270	68.0
ENSG00000010361	675.5
ENSG00000269194	518.0
ENSG00000104973	940.0
ENSG00000284114	81.0
ENSG00000268006	2664.5
ENSG00000104960	988.0
ENSG00000268047	481.0
ENSG00000265954	60.0
ENSG00000269352	591.0
ENSG00000039650	642.0
ENSG00000204673	1844.0
ENSG00000104946	1729.0
ENSG00000284394	55.0
ENSG00000104951	1298.5
ENSG00000213024	576.0
ENSG00000269179	572.0
ENSG00000169136	824.0
ENSG00000283842	73.0
ENSG00000161640	2469.0
ENSG00000221125	211.0
ENSG00000161643	1964.5
ENSG00000105053	1013.0
ENSG00000276729	301.0
ENSG00000142528	1692.0
ENSG00000269091	562.5
ENSG00000204666	1522.0
ENSG00000269540	1350.0
ENSG00000267890	573.0
ENSG00000161652	765.5
ENSG00000105357	5082.5
ENSG00000276002	279.0
ENSG00000267815	455.0
ENSG00000131398	3343.0
ENSG00000131408	888.0
ENSG00000131401	920.5
ENSG00000131400	862.0
ENSG00000269392	302.0
ENSG00000062822	928.5
ENSG00000142539	1255.0
ENSG00000269404	708.5
ENSG00000086967	1995.0
ENSG00000142530	743.5
ENSG00000161671	1760.5
ENSG00000268854	373.0
ENSG00000268518	624.0
ENSG00000161677	655.0
ENSG00000204653	584.0
ENSG00000131409	2955.0
ENSG00000268231	811.0
ENSG00000213023	1560.5
ENSG00000235034	488.0
ENSG00000161681	2776.5
ENSG00000105472	1123.0
ENSG00000269565	810.0
ENSG00000142511	1268.0
ENSG00000261341	375.0
ENSG00000142513	1336.0
ENSG00000268375	258.0
ENSG00000167747	875.0
ENSG00000221381	90.0
ENSG00000221241	90.0
ENSG00000220988	90.0
ENSG00000180279	960.0
ENSG00000167748	948.5
ENSG00000174562	850.0
ENSG00000267968	389.0
ENSG00000142515	1078.0
ENSG00000167751	888.0
ENSG00000197588	1120.0
ENSG00000167749	735.0
ENSG00000228674	492.0
ENSG00000167754	1359.0
ENSG00000269495	636.5
ENSG00000167755	1347.0
ENSG00000279676	584.0
ENSG00000267879	532.0
ENSG00000169035	1399.5
ENSG00000129455	545.0
ENSG00000269741	1489.0
ENSG00000213022	714.0
ENSG00000129451	1462.5
ENSG00000268739	238.0
ENSG00000167757	989.0
ENSG00000186474	955.0
ENSG00000268906	483.0
ENSG00000268390	441.0
ENSG00000167759	1042.0
ENSG00000129437	1089.0
ENSG00000142544	2084.0
ENSG00000268581	906.0
ENSG00000129450	1683.0
ENSG00000267990	418.0
ENSG00000168995	667.0
ENSG00000267895	370.0
ENSG00000269072	1758.0
ENSG00000269681	336.0
ENSG00000171101	1459.0
ENSG00000268336	1304.0
ENSG00000268652	870.0
ENSG00000269253	1007.0
ENSG00000278617	80.0
ENSG00000268849	626.0
ENSG00000105383	1437.0
ENSG00000179213	887.5
ENSG00000268595	544.0
ENSG00000268318	587.0
ENSG00000269021	970.0
ENSG00000142549	2598.0
ENSG00000186806	2838.5
ENSG00000267905	360.0
ENSG00000267984	217.0
ENSG00000105379	894.0
ENSG00000269403	547.0
ENSG00000268520	471.0
ENSG00000160318	570.0
ENSG00000105374	517.0
ENSG00000105370	917.0
ENSG00000262874	1051.0
ENSG00000268889	557.0
ENSG00000268144	843.0
ENSG00000142512	2115.0
ENSG00000254760	490.0
ENSG00000255441	675.5
ENSG00000268711	321.0
ENSG00000269181	271.0
ENSG00000105366	1404.5
ENSG00000268957	276.0
ENSG00000213822	1470.0
ENSG00000254521	1783.0
ENSG00000268839	303.0
ENSG00000269580	543.0
ENSG00000105492	1706.0
ENSG00000268777	428.0
ENSG00000269130	327.0
ENSG00000268267	1113.0
ENSG00000105497	979.0
ENSG00000269388	662.0
ENSG00000267808	1181.0
ENSG00000105501	2350.0
ENSG00000268500	1872.5
ENSG00000244071	565.0
ENSG00000273837	453.0
ENSG00000254415	1309.5
ENSG00000243469	748.0
ENSG00000269959	3960.0
ENSG00000207550	69.0
ENSG00000198972	78.0
ENSG00000208008	85.0
ENSG00000182310	656.0
ENSG00000105509	2082.0
ENSG00000171051	1334.0
ENSG00000171049	1261.0
ENSG00000187474	2419.0
ENSG00000161551	560.0
ENSG00000268316	550.0
ENSG00000269483	161.0
ENSG00000283236	2994.0
ENSG00000268095	576.0
ENSG00000198093	727.0
ENSG00000283285	1831.0
ENSG00000176024	601.0
ENSG00000269235	635.0
ENSG00000256683	548.0
ENSG00000197619	2224.0
ENSG00000142556	1156.0
ENSG00000256087	759.0
ENSG00000275055	747.0
ENSG00000260160	673.0
ENSG00000197608	2025.0
ENSG00000270248	408.0
ENSG00000204611	573.0
ENSG00000267827	552.0
ENSG00000268458	330.0
ENSG00000243680	293.0
ENSG00000196267	707.0
ENSG00000267927	576.0
ENSG00000105568	652.0
ENSG00000274380	78.0
ENSG00000268015	572.0
ENSG00000277562	675.0
ENSG00000207265	111.0
ENSG00000196214	570.0
ENSG00000208002	96.0
ENSG00000269102	445.0
ENSG00000198464	2378.0
ENSG00000269535	1898.0
ENSG00000167554	1768.0
ENSG00000221923	551.0
ENSG00000269834	993.5
ENSG00000277977	96.0
ENSG00000167555	580.0
ENSG00000269776	339.0
ENSG00000198633	1520.0
ENSG00000258405	773.5
ENSG00000278543	1903.0
ENSG00000269349	878.0
ENSG00000198482	600.5
ENSG00000167562	1134.0
ENSG00000242255	155.0
ENSG00000268886	638.0
ENSG00000123870	1111.5
ENSG00000167766	697.0
ENSG00000268970	642.0
ENSG00000269825	2847.0
ENSG00000213020	792.0
ENSG00000189190	598.0
ENSG00000198538	662.5
ENSG00000255875	884.0
ENSG00000204604	573.0
ENSG00000268225	1170.0
ENSG00000182986	581.5
ENSG00000283695	60.0
ENSG00000283088	1958.0
ENSG00000213793	2373.5
ENSG00000269646	484.0
ENSG00000213801	1416.5
ENSG00000221874	1248.0
ENSG00000180257	553.5
ENSG00000269082	549.0
ENSG00000242779	567.0
ENSG00000268282	1110.0
ENSG00000267943	4058.0
ENSG00000269526	2201.0
ENSG00000268964	2429.0
ENSG00000170949	762.0
ENSG00000170954	580.0
ENSG00000197937	582.5
ENSG00000197497	1441.0
ENSG00000268842	357.0
ENSG00000269001	540.0
ENSG00000267809	906.0
ENSG00000197928	791.0
ENSG00000269288	335.0
ENSG00000196131	791.5
ENSG00000228567	1047.0
ENSG00000269758	504.0
ENSG00000189348	929.5
ENSG00000163098	2025.0
ENSG00000269118	927.5
ENSG00000174677	906.0
ENSG00000213799	4307.0
ENSG00000203326	575.5
ENSG00000241069	155.0
ENSG00000196417	733.5
ENSG00000239912	155.0
ENSG00000249435	480.0
ENSG00000241015	1831.0
ENSG00000160336	3679.0
ENSG00000198346	554.0
ENSG00000250731	741.0
ENSG00000241434	150.0
ENSG00000213777	576.0
ENSG00000274892	524.0
ENSG00000130844	708.5
ENSG00000268864	1285.5
ENSG00000269608	452.0
ENSG00000242668	328.0
ENSG00000204595	645.0
ENSG00000200393	106.0
ENSG00000270347	727.0
ENSG00000207645	83.0
ENSG00000207644	97.0
ENSG00000221017	72.0
ENSG00000207869	123.0
ENSG00000207599	86.0
ENSG00000207616	82.0
ENSG00000207810	83.0
ENSG00000283540	86.0
ENSG00000207615	82.0
ENSG00000207788	86.0
ENSG00000221421	86.0
ENSG00000207594	84.0
ENSG00000207580	82.0
ENSG00000207825	80.0
ENSG00000207711	84.0
ENSG00000283455	86.0
ENSG00000207706	86.0
ENSG00000207722	60.0
ENSG00000207862	82.0
ENSG00000207629	84.0
ENSG00000207738	86.0
ENSG00000283490	100.0
ENSG00000283289	86.0
ENSG00000207734	86.0
ENSG00000207981	87.0
ENSG00000207549	86.0
ENSG00000251843	101.0
ENSG00000207735	86.0
ENSG00000207837	66.0
ENSG00000207799	89.0
ENSG00000207925	84.0
ENSG00000211532	64.0
ENSG00000207987	87.0
ENSG00000207803	84.0
ENSG00000252734	102.0
ENSG00000283330	86.0
ENSG00000207946	89.0
ENSG00000207699	86.0
ENSG00000207838	94.0
ENSG00000207861	87.0
ENSG00000252025	101.0
ENSG00000207634	86.0
ENSG00000252191	100.0
ENSG00000283685	86.0
ENSG00000207992	84.0
ENSG00000207979	84.0
ENSG00000207767	89.0
ENSG00000221548	86.0
ENSG00000252063	101.0
ENSG00000207620	89.0
ENSG00000269842	2238.0
ENSG00000284362	86.0
ENSG00000252979	98.0
ENSG00000237589	254.0
ENSG00000229000	774.0
ENSG00000238150	283.0
ENSG00000269877	444.0
ENSG00000199031	66.0
ENSG00000284568	65.0
ENSG00000199095	66.0
ENSG00000199143	68.0
ENSG00000269564	386.0
ENSG00000142405	3497.0
ENSG00000228323	435.0
ENSG00000232324	552.0
ENSG00000179820	1490.0
ENSG00000232220	421.0
ENSG00000126583	618.0
ENSG00000105605	819.0
ENSG00000142408	5008.5
ENSG00000284583	90.0
ENSG00000130433	1633.0
ENSG00000276206	92.0
ENSG00000189068	781.0
ENSG00000248385	1052.5
ENSG00000170909	1540.0
ENSG00000170906	435.0
ENSG00000105619	783.0
ENSG00000105618	920.0
ENSG00000237017	4154.0
ENSG00000088038	2398.0
ENSG00000105617	1538.0
ENSG00000167608	587.5
ENSG00000125505	1226.5
ENSG00000170892	1543.0
ENSG00000223660	408.0
ENSG00000170889	824.0
ENSG00000224579	326.0
ENSG00000204577	894.0
ENSG00000269524	358.0
ENSG00000235081	899.0
ENSG00000244482	1635.0
ENSG00000249189	216.0
ENSG00000105609	3223.0
ENSG00000212314	102.0
ENSG00000240296	647.0
ENSG00000131042	2327.5
ENSG00000264703	71.0
ENSG00000240197	168.0
ENSG00000276758	58.0
ENSG00000251431	353.0
ENSG00000234436	402.0
ENSG00000187116	993.0
ENSG00000275210	1726.0
ENSG00000249654	1008.0
ENSG00000250507	1062.0
ENSG00000239961	546.0
ENSG00000167613	832.0
ENSG00000237955	471.0
ENSG00000167614	713.0
ENSG00000227407	527.0
ENSG00000268496	482.0
ENSG00000269873	336.0
ENSG00000267838	879.0
ENSG00000226696	580.0
ENSG00000235681	217.0
ENSG00000167615	1065.0
ENSG00000275183	1915.0
ENSG00000167617	573.5
ENSG00000167618	610.5
ENSG00000213016	308.0
ENSG00000104970	1397.5
ENSG00000235181	286.0
ENSG00000239998	1505.0
ENSG00000269271	846.0
ENSG00000104974	2077.0
ENSG00000238094	317.0
ENSG00000104972	2143.0
ENSG00000224730	552.0
ENSG00000186818	1425.5
ENSG00000277636	74.0
ENSG00000242856	909.0
ENSG00000237323	145.0
ENSG00000225370	576.0
ENSG00000186152	1363.0
ENSG00000228790	283.0
ENSG00000170858	1748.5
ENSG00000242019	1683.0
ENSG00000215765	1288.0
ENSG00000243772	1582.0
ENSG00000242473	1322.0
ENSG00000125498	1391.0
ENSG00000264257	625.0
ENSG00000189013	1440.0
ENSG00000167633	1792.0
ENSG00000221957	1136.0
ENSG00000240403	1703.0
ENSG00000199308	106.0
ENSG00000186431	758.0
ENSG00000268734	747.0
ENSG00000189430	850.0
ENSG00000167634	3222.0
ENSG00000275012	129.0
ENSG00000022556	702.0
ENSG00000243494	305.0
ENSG00000267265	550.0
ENSG00000088053	2203.0
ENSG00000267149	1265.0
ENSG00000160439	700.0
ENSG00000131037	743.0
ENSG00000125503	1253.0
ENSG00000267507	485.0
ENSG00000275863	67.0
ENSG00000105048	790.0
ENSG00000129991	569.0
ENSG00000267110	966.0
ENSG00000167646	593.0
ENSG00000267577	1638.0
ENSG00000239137	103.0
ENSG00000129990	635.0
ENSG00000080031	676.0
ENSG00000267649	801.0
ENSG00000180089	1634.0
ENSG00000276570	3060.0
ENSG00000105063	872.0
ENSG00000275519	67.0
ENSG00000278328	64.0
ENSG00000278264	64.0
ENSG00000133265	692.0
ENSG00000160469	822.5
ENSG00000268729	357.0
ENSG00000180061	823.0
ENSG00000276831	338.0
ENSG00000133247	874.0
ENSG00000160471	617.5
ENSG00000267706	3050.0
ENSG00000180043	3179.5
ENSG00000095752	1110.0
ENSG00000160472	588.0
ENSG00000269275	546.0
ENSG00000233493	998.0
ENSG00000108107	668.0
ENSG00000284029	61.0
ENSG00000108106	615.0
ENSG00000187902	4172.5
ENSG00000063241	920.5
ENSG00000283567	1290.0
ENSG00000279063	496.0
ENSG00000269859	499.0
ENSG00000197483	3176.0
ENSG00000090971	728.0
ENSG00000179954	3004.0
ENSG00000187550	1067.0
ENSG00000231274	871.5
ENSG00000218891	1696.0
ENSG00000179943	597.0
ENSG00000171443	1100.0
ENSG00000261221	2050.0
ENSG00000276488	607.0
ENSG00000179922	1788.0
ENSG00000213015	1020.0
ENSG00000171425	1197.0
ENSG00000173581	1149.0
ENSG00000063244	806.5
ENSG00000267523	545.0
ENSG00000267096	800.0
ENSG00000063245	588.0
ENSG00000267117	440.0
ENSG00000267689	194.0
ENSG00000268593	305.0
ENSG00000185792	3212.0
ENSG00000222524	315.0
ENSG00000223638	1032.0
ENSG00000229292	905.0
ENSG00000255238	848.0
ENSG00000179873	3145.5
ENSG00000160505	2483.5
ENSG00000173572	3321.0
ENSG00000179709	3502.0
ENSG00000171487	3871.0
ENSG00000267522	1657.0
ENSG00000142409	1655.0
ENSG00000223060	94.0
ENSG00000279959	230.0
ENSG00000167685	611.5
ENSG00000279794	673.0
ENSG00000197487	884.0
ENSG00000197213	1094.5
ENSG00000204532	1687.0
ENSG00000242411	609.0
ENSG00000131848	683.0
ENSG00000267908	1484.0
ENSG00000267710	559.5
ENSG00000267298	558.0
ENSG00000267549	984.0
ENSG00000200646	112.0
ENSG00000213014	831.0
ENSG00000266907	2169.0
ENSG00000267145	360.0
ENSG00000266932	987.0
ENSG00000267429	1102.0
ENSG00000267606	563.0
ENSG00000240225	1022.5
ENSG00000018869	728.0
ENSG00000267776	580.0
ENSG00000267459	755.0
ENSG00000267781	464.0
ENSG00000267192	450.0
ENSG00000267454	1270.0
ENSG00000198440	713.5
ENSG00000198046	3708.5
ENSG00000166770	665.0
ENSG00000279405	329.0
ENSG00000276578	603.0
ENSG00000196263	3207.0
ENSG00000267224	464.0
ENSG00000267421	382.0
ENSG00000196867	583.0
ENSG00000269696	2043.0
ENSG00000197016	1953.5
ENSG00000268847	549.0
ENSG00000197951	779.0
ENSG00000268036	141.0
ENSG00000268182	821.0
ENSG00000127903	1976.5
ENSG00000268352	515.0
ENSG00000268568	1327.0
ENSG00000269793	442.0
ENSG00000268067	282.0
ENSG00000269699	2033.5
ENSG00000268407	201.0
ENSG00000198300	3142.0
ENSG00000268654	1168.5
ENSG00000274777	136.0
ENSG00000269786	195.0
ENSG00000268483	805.0
ENSG00000274219	907.0
ENSG00000131864	1906.0
ENSG00000141946	2622.0
ENSG00000270293	465.0
ENSG00000270790	273.0
ENSG00000258873	1000.0
ENSG00000268379	2069.0
ENSG00000083844	737.0
ENSG00000105146	1045.0
ENSG00000204524	2136.5
ENSG00000268713	1384.0
ENSG00000267871	610.0
ENSG00000197714	2034.0
ENSG00000279541	1386.0
ENSG00000268205	4257.0
ENSG00000268723	354.0
ENSG00000178229	3655.0
ENSG00000268678	1043.0
ENSG00000131845	3793.0
ENSG00000152433	595.5
ENSG00000256060	1236.0
ENSG00000268133	452.0
ENSG00000188785	576.5
ENSG00000269533	575.0
ENSG00000268533	518.0
ENSG00000186272	627.0
ENSG00000186230	620.5
ENSG00000268163	648.0
ENSG00000276449	3322.0
ENSG00000178201	2352.0
ENSG00000268545	208.0
ENSG00000197128	1548.0
ENSG00000268266	524.0
ENSG00000105136	1564.0
ENSG00000268107	569.5
ENSG00000152439	1469.0
ENSG00000121406	4007.5
ENSG00000251369	3427.0
ENSG00000083817	2557.0
ENSG00000171649	1612.0
ENSG00000183647	2738.0
ENSG00000213762	571.5
ENSG00000268392	460.0
ENSG00000121417	2336.0
ENSG00000269097	759.0
ENSG00000180532	2108.0
ENSG00000204519	1207.0
ENSG00000269026	514.0
ENSG00000179909	4122.5
ENSG00000083814	1452.0
ENSG00000152443	546.0
ENSG00000083828	1287.5
ENSG00000178935	1131.5
ENSG00000268750	574.5
ENSG00000269343	2115.0
ENSG00000269304	317.0
ENSG00000204514	769.0
ENSG00000198466	1971.0
ENSG00000269867	677.0
ENSG00000270804	714.5
ENSG00000269476	1014.0
ENSG00000173480	576.0
ENSG00000196724	572.5
ENSG00000152454	2062.5
ENSG00000243234	601.0
ENSG00000177025	909.0
ENSG00000166704	1192.0
ENSG00000176593	1493.5
ENSG00000235974	1049.0
ENSG00000152467	948.0
ENSG00000268660	2177.0
ENSG00000270837	300.0
ENSG00000176293	2926.0
ENSG00000243642	318.0
ENSG00000121413	1482.0
ENSG00000181894	3288.0
ENSG00000268293	341.0
ENSG00000269236	979.0
ENSG00000171606	1897.0
ENSG00000213013	381.0
ENSG00000268866	963.0
ENSG00000198131	573.5
ENSG00000283515	2244.0
ENSG00000268516	2706.0
ENSG00000268201	548.0
ENSG00000278129	9124.0
ENSG00000267216	4220.0
ENSG00000142396	639.5
ENSG00000283103	2408.0
ENSG00000269794	1212.0
ENSG00000182318	4626.0
ENSG00000277588	63.0
ENSG00000121410	1714.0
ENSG00000268230	1757.0
ENSG00000268895	974.0
ENSG00000279611	925.0
ENSG00000174586	2259.0
ENSG00000268049	1152.0
ENSG00000269054	787.0
ENSG00000252211	124.0
ENSG00000152475	2000.5
ENSG00000083845	793.0
ENSG00000266640	88.0
ENSG00000269855	989.0
ENSG00000268307	458.0
ENSG00000171574	1037.0
ENSG00000232098	514.0
ENSG00000268543	493.0
ENSG00000268912	2516.0
ENSG00000131849	2355.0
ENSG00000269473	5401.0
ENSG00000249471	774.5
ENSG00000083812	2662.0
ENSG00000083838	1880.5
ENSG00000269106	408.0
ENSG00000083807	1308.5
ENSG00000252334	94.0
ENSG00000265272	278.0
ENSG00000273901	632.0
ENSG00000119574	2156.0
ENSG00000264910	279.0
ENSG00000130726	695.0
ENSG00000275924	91.0
ENSG00000130724	722.5
ENSG00000130725	445.0
ENSG00000267858	562.0
ENSG00000099326	2480.0
ENSG00000213753	517.5
ENSG00000268784	585.0
ENSG00000269032	198.0
ENSG00000269600	702.0
ENSG00000251841	104.0
ENSG00000184895	844.0
ENSG00000237659	501.0
ENSG00000232195	236.0
ENSG00000129824	899.5
ENSG00000227289	1189.0
ENSG00000229163	1086.0
ENSG00000278847	365.0
ENSG00000067646	2266.0
ENSG00000233070	456.5
ENSG00000223600	206.0
ENSG00000231535	554.0
ENSG00000234652	1018.0
ENSG00000216777	158.0
ENSG00000176679	914.5
ENSG00000232927	1063.0
ENSG00000225653	1549.0
ENSG00000218410	1645.0
ENSG00000229518	416.0
ENSG00000229308	557.0
ENSG00000252900	105.0
ENSG00000225878	1163.0
ENSG00000277930	575.0
ENSG00000099715	4593.0
ENSG00000252468	190.0
ENSG00000231341	854.0
ENSG00000235001	1219.0
ENSG00000214207	1286.0
ENSG00000278585	175.0
ENSG00000235175	437.0
ENSG00000237195	463.0
ENSG00000251275	340.0
ENSG00000237069	509.0
ENSG00000250204	546.0
ENSG00000168757	1119.0
ENSG00000234830	463.0
ENSG00000238235	1039.0
ENSG00000275352	289.0
ENSG00000234583	507.0
ENSG00000235094	543.0
ENSG00000242879	327.0
ENSG00000223744	1027.0
ENSG00000229643	445.0
